Pair,RV,AR,TP,SL,Total Pips,Win Trade,Lose Trade,Win Rate,R/R,Score
AUDUSD,20,0.0001,75,17,241,32,127,0.2,4.411764706,212.6470588
AUDUSD,20,0.0001,75,18,243,33,124,0.21,4.166666667,212.625
AUDUSD,20,0.0001,44,13,250,63,194,0.25,3.384615385,211.5384615
AUDUSD,20,0.0001,72,34,284,37,70,0.35,2.117647059,210.4941176
AUDUSD,20,0.0001,60,16,244,47,161,0.23,3.75,210.45
AUDUSD,20,0.0001,41,14,266,70,186,0.27,2.928571429,210.33
AUDUSD,20,0.0001,75,30,270,34,76,0.31,2.5,209.25
AUDUSD,20,0.0001,76,37,288,33,60,0.35,2.054054054,207.0486486
AUDUSD,20,0.0001,47,36,344,64,74,0.46,1.305555556,206.5911111
AUDUSD,20,0.0001,46,12,244,58,202,0.22,3.833333333,205.7733333
AUDUSD,20,0.0001,76,16,228,31,133,0.19,4.75,205.77
AUDUSD,20,0.0001,49,29,303,63,96,0.4,1.689655172,204.7862069
AUDUSD,20,0.0001,80,15,225,27,129,0.17,5.333333333,204
AUDUSD,20,0.0001,63,53,347,40,41,0.49,1.188679245,202.1111321
AUDUSD,20,0.0001,41,18,277,77,160,0.32,2.277777778,201.9022222
AUDUSD,20,0.0001,80,16,224,27,121,0.18,5,201.6
AUDUSD,20,0.0001,66,54,336,37,39,0.49,1.222222222,201.2266667
AUDUSD,20,0.0001,45,36,342,66,73,0.47,1.25,200.925
AUDUSD,20,0.0001,66,55,341,36,37,0.49,1.2,200.508
AUDUSD,20,0.0001,56,34,304,54,80,0.4,1.647058824,200.2823529
AUDUSD,20,0.0001,67,36,289,43,72,0.37,1.861111111,199.0086111
AUDUSD,20,0.0001,36,16,268,87,179,0.33,2.25,198.99
AUDUSD,20,0.0001,78,14,210,28,141,0.17,5.571428571,198.9
AUDUSD,20,0.0001,58,45,328,46,52,0.47,1.288888889,198.6951111
AUDUSD,20,0.0001,51,31,301,60,89,0.4,1.64516129,198.0774194
AUDUSD,20,0.0001,71,27,251,37,88,0.3,2.62962963,198.0111111
AUDUSD,20,0.0001,61,61,366,44,38,0.54,1,197.64
AUDUSD,20,0.0001,37,17,275,86,171,0.33,2.176470588,197.5147059
AUDUSD,20,0.0001,53,34,301,57,80,0.42,1.558823529,197.0664706
AUDUSD,20,0.0001,51,28,283,61,101,0.38,1.821428571,195.8764286
AUDUSD,20,0.0001,65,64,357,37,32,0.54,1.015625,195.7921875
AUDUSD,20,0.0001,46,36,326,65,74,0.47,1.277777778,195.7811111
AUDUSD,20,0.0001,61,16,230,46,161,0.22,3.8125,192.9125
AUDUSD,20,0.0001,78,18,222,31,122,0.2,4.333333333,192.4
AUDUSD,20,0.0001,31,12,247,97,230,0.3,2.583333333,191.425
AUDUSD,20,0.0001,50,18,246,60,153,0.28,2.777777778,191.3333333
AUDUSD,20,0.0001,64,53,323,39,41,0.49,1.20754717,191.1184906
AUDUSD,20,0.0001,54,35,294,56,78,0.42,1.542857143,190.512
AUDUSD,20,0.0001,80,18,214,29,117,0.2,4.444444444,190.2222222
AUDUSD,20,0.0001,79,37,261,30,57,0.34,2.135135135,189.4718919
AUDUSD,20,0.0001,49,15,232,58,174,0.25,3.266666667,189.4666667
AUDUSD,20,0.0001,63,62,351,41,36,0.53,1.016129032,189.0304839
AUDUSD,20,0.0001,51,15,231,56,175,0.24,3.4,188.496
AUDUSD,20,0.0001,74,32,254,35,73,0.32,2.3125,187.96
AUDUSD,20,0.0001,77,30,244,32,74,0.3,2.566666667,187.88
AUDUSD,20,0.0001,50,15,225,57,175,0.25,3.333333333,187.5
AUDUSD,20,0.0001,52,21,244,58,132,0.31,2.476190476,187.2990476
AUDUSD,20,0.0001,31,11,237,96,249,0.28,2.818181818,187.0145455
AUDUSD,20,0.0001,37,15,244,82,186,0.31,2.466666667,186.5786667
AUDUSD,20,0.0001,67,34,263,43,77,0.36,1.970588235,186.5752941
AUDUSD,20,0.0001,15,14,341,229,221,0.51,1.071428571,186.3321429
AUDUSD,20,0.0001,41,33,319,77,86,0.47,1.242424242,186.2766667
AUDUSD,20,0.0001,38,14,234,78,195,0.29,2.714285714,184.1914286
AUDUSD,20,0.0001,45,11,213,59,222,0.21,4.090909091,182.9863636
AUDUSD,20,0.0001,38,17,247,83,171,0.33,2.235294118,182.1988235
AUDUSD,20,0.0001,56,45,303,48,53,0.48,1.244444444,180.992
AUDUSD,20,0.0001,75,37,255,33,60,0.35,2.027027027,180.9121622
AUDUSD,20,0.0001,37,16,244,84,179,0.32,2.3125,180.56
AUDUSD,20,0.0001,47,17,233,65,166,0.28,2.764705882,180.3694118
AUDUSD,20,0.0001,52,27,260,59,104,0.36,1.925925926,180.2666667
AUDUSD,20,0.0001,28,11,236,109,256,0.3,2.545454545,180.2181818
AUDUSD,20,0.0001,50,31,272,60,88,0.41,1.612903226,179.8709677
AUDUSD,20,0.0001,31,13,243,98,215,0.31,2.384615385,179.6330769
AUDUSD,20,0.0001,64,23,230,46,118,0.28,2.782608696,179.2
AUDUSD,20,0.0001,51,30,270,60,93,0.39,1.7,179.01
AUDUSD,20,0.0001,64,19,220,45,140,0.24,3.368421053,177.8526316
AUDUSD,20,0.0001,65,63,324,36,32,0.53,1.031746032,177.1714286
AUDUSD,20,0.0001,66,56,304,36,37,0.49,1.178571429,175.56
AUDUSD,20,0.0001,46,14,212,60,182,0.25,3.285714286,174.1428571
AUDUSD,20,0.0001,53,44,301,53,57,0.48,1.204545455,174.0327273
AUDUSD,20,0.0001,80,14,190,26,135,0.16,5.714285714,173.7142857
AUDUSD,20,0.0001,44,14,212,64,186,0.26,3.142857143,173.2342857
AUDUSD,20,0.0001,47,15,212,61,177,0.26,3.133333333,172.7093333
AUDUSD,20,0.0001,55,37,270,52,70,0.43,1.486486486,172.5810811
AUDUSD,20,0.0001,46,13,211,58,189,0.23,3.538461538,171.7215385
AUDUSD,20,0.0001,68,28,228,40,89,0.31,2.428571429,171.6514286
AUDUSD,20,0.0001,27,12,237,115,239,0.32,2.25,170.64
AUDUSD,20,0.0001,50,17,213,59,161,0.27,2.941176471,169.1470588
AUDUSD,20,0.0001,49,31,261,61,88,0.41,1.580645161,169.1448387
AUDUSD,20,0.0001,52,44,292,53,56,0.49,1.181818182,169.0945455
AUDUSD,20,0.0001,78,26,208,32,88,0.27,3,168.48
AUDUSD,20,0.0001,78,37,235,31,59,0.34,2.108108108,168.4378378
AUDUSD,20,0.0001,44,36,284,67,74,0.48,1.222222222,166.6133333
AUDUSD,20,0.0001,30,11,217,100,253,0.28,2.727272727,165.7090909
AUDUSD,20,0.0001,48,15,207,59,175,0.25,3.2,165.6
AUDUSD,20,0.0001,67,44,258,38,52,0.42,1.522727273,165.0027273
AUDUSD,20,0.0001,76,21,198,33,110,0.23,3.619047619,164.8114286
AUDUSD,20,0.0001,51,21,216,59,133,0.31,2.428571429,162.6171429
AUDUSD,20,0.0001,66,57,285,38,39,0.49,1.157894737,161.7
AUDUSD,20,0.0001,68,35,229,43,77,0.36,1.942857143,160.1691429
AUDUSD,20,0.0001,41,29,257,77,100,0.44,1.413793103,159.8717241
AUDUSD,20,0.0001,40,17,219,79,173,0.31,2.352941176,159.7411765
AUDUSD,20,0.0001,15,13,279,224,237,0.49,1.153846154,157.7423077
AUDUSD,20,0.0001,49,37,264,59,71,0.45,1.324324324,157.3297297
AUDUSD,20,0.0001,60,35,235,50,79,0.39,1.714285714,157.1142857
AUDUSD,20,0.0001,52,35,251,58,79,0.42,1.485714286,156.624
AUDUSD,20,0.0001,78,15,177,29,139,0.17,5.2,156.468
AUDUSD,20,0.0001,39,17,213,80,171,0.32,2.294117647,156.3670588
AUDUSD,20,0.0001,50,30,240,60,92,0.39,1.666666667,156
AUDUSD,20,0.0001,49,33,250,61,83,0.42,1.484848485,155.9090909
AUDUSD,20,0.0001,44,17,207,70,169,0.29,2.588235294,155.3717647
AUDUSD,20,0.0001,78,30,198,31,74,0.3,2.6,154.44
AUDUSD,20,0.0001,54,16,190,53,167,0.24,3.375,153.9
AUDUSD,20,0.0001,51,19,197,59,148,0.29,2.684210526,153.3489474
AUDUSD,20,0.0001,52,16,188,55,167,0.25,3.25,152.75
AUDUSD,20,0.0001,40,18,208,79,164,0.33,2.222222222,152.5333333
AUDUSD,20,0.0001,51,46,275,55,55,0.5,1.108695652,152.4456522
AUDUSD,20,0.0001,73,19,180,35,125,0.22,3.842105263,152.1473684
AUDUSD,20,0.0001,62,61,287,43,39,0.52,1.016393443,151.6865574
AUDUSD,20,0.0001,59,34,230,50,80,0.38,1.735294118,151.6647059
AUDUSD,20,0.0001,41,15,196,71,181,0.28,2.733333333,150.0053333
AUDUSD,20,0.0001,38,15,197,79,187,0.3,2.533333333,149.72
AUDUSD,20,0.0001,42,17,201,74,171,0.3,2.470588235,148.9764706
AUDUSD,20,0.0001,60,46,248,44,52,0.46,1.304347826,148.8
AUDUSD,20,0.0001,73,71,273,30,27,0.53,1.028169014,148.7657746
AUDUSD,20,0.0001,33,14,203,91,200,0.31,2.357142857,148.335
AUDUSD,20,0.0001,52,22,200,58,128,0.31,2.363636364,146.5454545
AUDUSD,20,0.0001,41,25,223,78,119,0.4,1.64,146.288
AUDUSD,20,0.0001,38,16,198,81,180,0.31,2.375,145.7775
AUDUSD,20,0.0001,78,16,166,29,131,0.18,4.875,145.665
AUDUSD,20,0.0001,51,25,210,60,114,0.34,2.04,145.656
AUDUSD,20,0.0001,71,53,241,34,41,0.45,1.339622642,145.2820755
AUDUSD,20,0.0001,41,31,243,77,94,0.45,1.322580645,144.6241935
AUDUSD,20,0.0001,39,14,184,74,193,0.28,2.785714286,143.52
AUDUSD,20,0.0001,48,17,188,62,164,0.27,2.823529412,143.3223529
AUDUSD,20,0.0001,51,35,228,58,78,0.43,1.457142857,142.8582857
AUDUSD,20,0.0001,78,74,260,28,26,0.52,1.054054054,142.5081081
AUDUSD,20,0.0001,27,14,205,117,211,0.36,1.928571429,142.3285714
AUDUSD,20,0.0001,53,53,265,49,44,0.53,1,140.45
AUDUSD,20,0.0001,15,15,270,226,208,0.52,1,140.4
AUDUSD,20,0.0001,18,12,222,181,253,0.42,1.5,139.86
AUDUSD,20,0.0001,63,54,243,39,41,0.49,1.166666667,138.915
AUDUSD,20,0.0001,18,13,228,186,240,0.44,1.384615385,138.9046154
AUDUSD,20,0.0001,51,42,243,55,61,0.47,1.214285714,138.6835714
AUDUSD,20,0.0001,40,14,178,72,193,0.27,2.857142857,137.3142857
AUDUSD,20,0.0001,49,38,231,59,70,0.46,1.289473684,137.0194737
AUDUSD,20,0.0001,27,13,194,116,226,0.34,2.076923077,136.9938462
AUDUSD,20,0.0001,52,23,187,58,123,0.32,2.260869565,135.2904348
AUDUSD,20,0.0001,52,24,188,59,120,0.33,2.166666667,134.42
AUDUSD,20,0.0001,53,45,236,52,56,0.48,1.177777778,133.4186667
AUDUSD,20,0.0001,51,20,180,60,144,0.29,2.55,133.11
AUDUSD,20,0.0001,39,18,186,80,163,0.33,2.166666667,132.99
AUDUSD,20,0.0001,53,43,229,53,60,0.47,1.23255814,132.6602326
AUDUSD,20,0.0001,29,12,177,105,239,0.31,2.416666667,132.6025
AUDUSD,20,0.0001,52,34,210,57,81,0.41,1.529411765,131.6823529
AUDUSD,20,0.0001,49,17,169,60,163,0.27,2.882352941,131.5217647
AUDUSD,20,0.0001,42,14,168,67,189,0.26,3,131.04
AUDUSD,20,0.0001,77,65,230,30,32,0.48,1.184615385,130.7815385
AUDUSD,20,0.0001,47,37,223,63,74,0.46,1.27027027,130.3043243
AUDUSD,20,0.0001,43,14,163,65,188,0.26,3.071428571,130.1671429
AUDUSD,20,0.0001,44,29,209,70,99,0.41,1.517241379,130.0124138
AUDUSD,20,0.0001,52,45,229,52,55,0.49,1.155555556,129.6648889
AUDUSD,20,0.0001,74,37,185,33,61,0.35,2,129.5
AUDUSD,20,0.0001,55,44,220,48,55,0.47,1.25,129.25
AUDUSD,20,0.0001,45,37,224,65,73,0.47,1.216216216,128.0432432
AUDUSD,20,0.0001,16,13,221,208,239,0.47,1.230769231,127.84
AUDUSD,20,0.0001,76,19,152,33,124,0.21,4,127.68
AUDUSD,20,0.0001,46,17,168,65,166,0.28,2.705882353,127.2847059
AUDUSD,20,0.0001,29,13,178,107,225,0.32,2.230769231,127.0646154
AUDUSD,20,0.0001,68,31,172,39,80,0.33,2.193548387,124.5058065
AUDUSD,20,0.0001,52,43,219,53,59,0.47,1.209302326,124.4734884
AUDUSD,20,0.0001,28,12,172,109,240,0.31,2.333333333,124.4133333
AUDUSD,20,0.0001,66,63,228,34,32,0.52,1.047619048,124.2057143
AUDUSD,20,0.0001,64,54,218,38,41,0.48,1.185185185,124.0177778
AUDUSD,20,0.0001,66,58,222,35,36,0.49,1.137931034,123.7841379
AUDUSD,20,0.0001,45,12,150,58,205,0.22,3.75,123.75
AUDUSD,20,0.0001,70,53,207,34,41,0.45,1.320754717,123.0283019
AUDUSD,20,0.0001,47,16,161,63,175,0.26,2.9375,122.96375
AUDUSD,20,0.0001,68,53,207,35,41,0.46,1.283018868,122.1690566
AUDUSD,20,0.0001,75,15,135,30,141,0.18,5,121.5
AUDUSD,20,0.0001,32,14,166,94,203,0.32,2.285714286,121.4171429
AUDUSD,20,0.0001,70,63,217,31,31,0.5,1.111111111,120.5555556
AUDUSD,20,0.0001,46,15,151,61,177,0.26,3.066666667,120.3973333
AUDUSD,20,0.0001,51,39,204,56,68,0.45,1.307692308,120.0461538
AUDUSD,20,0.0001,23,12,173,139,252,0.36,1.916666667,119.37
AUDUSD,20,0.0001,40,33,209,77,87,0.47,1.212121212,119.0666667
AUDUSD,20,0.0001,45,33,198,66,84,0.44,1.363636364,118.8
AUDUSD,20,0.0001,51,27,174,59,105,0.36,1.888888889,118.32
AUDUSD,20,0.0001,51,34,187,57,80,0.42,1.5,117.81
AUDUSD,20,0.0001,46,37,206,64,74,0.46,1.243243243,117.8097297
AUDUSD,20,0.0001,48,29,182,63,98,0.39,1.655172414,117.4841379
AUDUSD,20,0.0001,54,32,176,56,89,0.39,1.6875,115.83
AUDUSD,20,0.0001,76,69,210,30,30,0.5,1.101449275,115.6521739
AUDUSD,20,0.0001,72,14,132,31,150,0.17,5.142857143,115.4057143
AUDUSD,20,0.0001,19,12,182,170,254,0.4,1.583333333,115.2666667
AUDUSD,20,0.0001,16,12,196,202,253,0.44,1.333333333,114.9866667
AUDUSD,20,0.0001,50,19,150,60,150,0.29,2.631578947,114.4736842
AUDUSD,20,0.0001,78,65,195,30,33,0.48,1.2,112.32
AUDUSD,20,0.0001,76,65,200,30,32,0.48,1.169230769,112.2461538
AUDUSD,20,0.0001,48,18,150,62,157,0.28,2.666666667,112
AUDUSD,20,0.0001,73,38,161,35,63,0.36,1.921052632,111.3442105
AUDUSD,20,0.0001,46,33,185,65,85,0.43,1.393939394,110.8878788
AUDUSD,20,0.0001,77,66,198,30,32,0.48,1.166666667,110.88
AUDUSD,20,0.0001,65,55,195,36,39,0.48,1.181818182,110.6181818
AUDUSD,20,0.0001,44,15,145,65,181,0.26,2.933333333,110.5866667
AUDUSD,20,0.0001,15,12,192,216,254,0.46,1.25,110.4
AUDUSD,20,0.0001,33,15,156,92,192,0.32,2.2,109.824
AUDUSD,20,0.0001,68,32,156,39,78,0.33,2.125,109.395
AUDUSD,20,0.0001,65,54,191,37,41,0.47,1.203703704,108.0564815
AUDUSD,20,0.0002,64,25,1159,56,97,0.37,2.56,1097.8048
AUDUSD,20,0.0002,65,25,1100,55,99,0.36,2.6,1029.6
AUDUSD,20,0.0002,67,25,1034,52,98,0.35,2.68,969.892
AUDUSD,20,0.0002,61,25,1063,58,99,0.37,2.44,959.6764
AUDUSD,20,0.0002,66,25,998,53,100,0.35,2.64,922.152
AUDUSD,20,0.0002,62,25,1009,57,101,0.36,2.48,900.8352
AUDUSD,20,0.0002,65,29,1002,52,82,0.39,2.24137931,875.8862069
AUDUSD,20,0.0002,68,25,907,49,97,0.34,2.72,838.7936
AUDUSD,20,0.0002,63,25,915,55,102,0.35,2.52,807.03
AUDUSD,20,0.0002,65,30,950,52,81,0.39,2.166666667,802.75
AUDUSD,20,0.0002,61,26,903,57,99,0.37,2.346153846,783.8734615
AUDUSD,20,0.0002,69,25,837,48,99,0.33,2.76,762.3396
AUDUSD,20,0.0002,64,26,882,54,99,0.35,2.461538462,759.8769231
AUDUSD,20,0.0002,66,29,864,50,84,0.37,2.275862069,727.5475862
AUDUSD,20,0.0002,62,26,846,56,101,0.36,2.384615385,726.2584615
AUDUSD,20,0.0002,65,13,689,47,182,0.21,5,723.45
AUDUSD,20,0.0002,78,13,663,34,153,0.18,6,716.04
AUDUSD,20,0.0002,74,17,710,39,128,0.23,4.352941176,710.8352941
AUDUSD,20,0.0002,69,17,726,46,144,0.24,4.058823529,707.2094118
AUDUSD,20,0.0002,74,16,690,37,128,0.22,4.625,702.075
AUDUSD,20,0.0002,67,24,782,50,107,0.32,2.791666667,698.5866667
AUDUSD,20,0.0002,78,16,682,35,128,0.21,4.875,698.1975
AUDUSD,20,0.0002,65,26,819,53,101,0.34,2.5,696.15
AUDUSD,20,0.0002,68,17,714,46,142,0.24,4,685.44
AUDUSD,20,0.0002,73,17,688,39,127,0.23,4.294117647,679.5011765
AUDUSD,20,0.0002,64,13,655,47,181,0.21,4.923076923,677.1692308
AUDUSD,20,0.0002,66,30,810,50,83,0.38,2.2,677.16
AUDUSD,20,0.0002,66,24,768,52,111,0.32,2.75,675.84
AUDUSD,20,0.0002,67,18,696,48,140,0.26,3.722222222,673.5733333
AUDUSD,20,0.0002,68,18,712,47,138,0.25,3.777777778,672.4444444
AUDUSD,20,0.0002,77,13,629,34,153,0.18,5.923076923,670.6107692
AUDUSD,20,0.0002,68,13,636,43,176,0.2,5.230769231,665.3538462
AUDUSD,20,0.0002,64,24,752,53,110,0.33,2.666666667,661.76
AUDUSD,20,0.0002,69,18,690,46,138,0.25,3.833333333,661.25
AUDUSD,20,0.0002,73,16,653,37,128,0.22,4.5625,655.44875
AUDUSD,20,0.0002,77,16,647,35,128,0.21,4.8125,653.874375
AUDUSD,20,0.0002,72,17,657,41,135,0.23,4.235294118,639.9952941
AUDUSD,20,0.0002,75,16,620,36,130,0.22,4.6875,639.375
AUDUSD,20,0.0002,63,26,750,54,102,0.35,2.423076923,636.0576923
AUDUSD,20,0.0002,60,25,735,56,105,0.35,2.4,617.4
AUDUSD,20,0.0002,69,13,610,42,176,0.19,5.307692308,615.1615385
AUDUSD,20,0.0002,65,31,770,50,80,0.38,2.096774194,613.516129
AUDUSD,20,0.0002,65,24,692,52,112,0.32,2.708333333,599.7333333
AUDUSD,20,0.0002,61,24,715,55,110,0.33,2.541666667,599.70625
AUDUSD,20,0.0002,66,26,714,51,102,0.33,2.538461538,598.1123077
AUDUSD,20,0.0002,55,36,837,63,73,0.46,1.527777778,588.225
AUDUSD,20,0.0002,76,13,556,34,156,0.18,5.846153846,585.0830769
AUDUSD,20,0.0002,57,36,813,61,74,0.45,1.583333333,579.2625
AUDUSD,20,0.0002,71,25,649,44,99,0.31,2.84,571.3796
AUDUSD,20,0.0002,67,13,582,44,182,0.19,5.153846154,569.9123077
AUDUSD,20,0.0002,76,16,564,35,131,0.21,4.75,562.59
AUDUSD,20,0.0002,62,29,705,53,89,0.37,2.137931034,557.6793103
AUDUSD,20,0.0002,65,17,604,48,148,0.24,3.823529412,554.2588235
AUDUSD,20,0.0002,78,12,528,32,164,0.16,6.5,549.12
AUDUSD,20,0.0002,66,17,586,47,148,0.24,3.882352941,546.0141176
AUDUSD,20,0.0002,61,29,681,53,88,0.38,2.103448276,544.3303448
AUDUSD,20,0.0002,64,29,677,50,87,0.36,2.206896552,537.8648276
AUDUSD,20,0.0002,55,34,745,63,80,0.44,1.617647059,530.2647059
AUDUSD,20,0.0002,79,29,598,34,72,0.32,2.724137931,521.2910345
AUDUSD,20,0.0002,65,18,575,49,145,0.25,3.611111111,519.0972222
AUDUSD,20,0.0002,68,12,508,41,190,0.18,5.666666667,518.16
AUDUSD,20,0.0002,65,14,531,45,171,0.21,4.642857143,517.725
AUDUSD,20,0.0002,66,31,657,48,81,0.37,2.129032258,517.5464516
AUDUSD,20,0.0002,56,36,732,60,73,0.45,1.555555556,512.4
AUDUSD,20,0.0002,80,16,512,31,123,0.2,5,512
AUDUSD,20,0.0002,66,18,558,48,145,0.25,3.666666667,511.5
AUDUSD,20,0.0002,65,28,628,48,89,0.35,2.321428571,510.25
AUDUSD,20,0.0002,77,12,496,32,164,0.16,6.416666667,509.2266667
AUDUSD,20,0.0002,62,24,612,54,114,0.32,2.583333333,505.92
AUDUSD,20,0.0002,36,11,570,102,282,0.27,3.272727273,503.6727273
AUDUSD,20,0.0002,54,36,720,62,73,0.46,1.5,496.8
AUDUSD,20,0.0002,68,24,584,46,106,0.3,2.833333333,496.4
AUDUSD,20,0.0002,65,27,604,50,98,0.34,2.407407407,494.3851852
AUDUSD,20,0.0002,59,25,613,57,110,0.34,2.36,491.8712
AUDUSD,20,0.0002,64,30,620,50,86,0.37,2.133333333,489.3866667
AUDUSD,20,0.0002,55,19,577,63,152,0.29,2.894736842,484.3763158
AUDUSD,20,0.0002,55,35,700,63,79,0.44,1.571428571,484
AUDUSD,20,0.0002,61,31,630,52,82,0.39,1.967741935,483.4741935
AUDUSD,20,0.0002,64,15,514,46,162,0.22,4.266666667,482.4746667
AUDUSD,20,0.0002,65,32,624,48,78,0.38,2.03125,481.65
AUDUSD,20,0.0002,73,25,545,40,95,0.3,2.92,477.42
AUDUSD,20,0.0002,48,17,563,73,173,0.3,2.823529412,476.8941176
AUDUSD,20,0.0002,71,17,517,42,145,0.22,4.176470588,475.0317647
AUDUSD,20,0.0002,72,25,549,42,99,0.3,2.88,474.336
AUDUSD,20,0.0002,60,59,818,51,38,0.57,1.016949153,474.1627119
AUDUSD,20,0.0002,64,17,522,48,150,0.24,3.764705882,471.6423529
AUDUSD,20,0.0002,69,12,480,40,190,0.17,5.75,469.2
AUDUSD,20,0.0002,41,12,528,84,243,0.26,3.416666667,469.04
AUDUSD,20,0.0002,66,13,486,44,186,0.19,5.076923077,468.8030769
AUDUSD,20,0.0002,67,17,516,45,147,0.23,3.941176471,467.7388235
AUDUSD,20,0.0002,63,29,598,50,88,0.36,2.172413793,467.6772414
AUDUSD,20,0.0002,64,14,486,45,171,0.21,4.571428571,466.56
AUDUSD,20,0.0002,70,25,555,44,101,0.3,2.8,466.2
AUDUSD,20,0.0002,76,17,492,36,132,0.21,4.470588235,461.9011765
AUDUSD,20,0.0002,78,17,476,34,128,0.21,4.588235294,458.64
AUDUSD,20,0.0002,58,25,581,57,109,0.34,2.32,458.2928
AUDUSD,20,0.0002,65,15,480,45,163,0.22,4.333333333,457.6
AUDUSD,20,0.0002,47,17,550,75,175,0.3,2.764705882,456.1764706
AUDUSD,20,0.0002,73,19,494,38,120,0.24,3.842105263,455.52
AUDUSD,20,0.0002,41,17,572,89,181,0.33,2.411764706,455.2447059
AUDUSD,20,0.0002,41,11,507,84,267,0.24,3.727272727,453.5345455
AUDUSD,20,0.0002,63,13,467,46,187,0.2,4.846153846,452.6307692
AUDUSD,20,0.0002,48,19,559,73,155,0.32,2.526315789,451.9073684
AUDUSD,20,0.0002,64,18,508,49,146,0.25,3.555555556,451.5555556
AUDUSD,20,0.0002,58,26,576,57,105,0.35,2.230769231,449.7230769
AUDUSD,20,0.0002,67,19,508,47,139,0.25,3.526315789,447.8421053
AUDUSD,20,0.0002,62,31,589,52,85,0.38,2,447.64
AUDUSD,20,0.0002,52,19,544,66,152,0.3,2.736842105,446.6526316
AUDUSD,20,0.0002,54,25,573,62,111,0.36,2.16,445.5648
AUDUSD,20,0.0002,60,60,780,50,37,0.57,1,444.6
AUDUSD,20,0.0002,48,18,534,73,165,0.31,2.666666667,441.44
AUDUSD,20,0.0002,56,31,607,59,87,0.4,1.806451613,438.6064516
AUDUSD,20,0.0002,55,18,511,61,158,0.28,3.055555556,437.1888889
AUDUSD,20,0.0002,68,14,450,41,167,0.2,4.857142857,437.1428571
AUDUSD,20,0.0002,62,27,559,53,101,0.34,2.296296296,436.4340741
AUDUSD,20,0.0002,38,12,510,93,252,0.27,3.166666667,436.05
AUDUSD,20,0.0002,59,26,548,56,106,0.35,2.269230769,435.2384615
AUDUSD,20,0.0002,52,18,518,65,159,0.29,2.888888889,433.9688889
AUDUSD,20,0.0002,76,12,428,32,167,0.16,6.333333333,433.7066667
AUDUSD,20,0.0002,36,12,516,100,257,0.28,3,433.44
AUDUSD,20,0.0002,57,19,513,60,153,0.28,3,430.92
AUDUSD,20,0.0002,53,25,564,63,111,0.36,2.12,430.4448
AUDUSD,20,0.0002,68,16,460,43,154,0.22,4.25,430.1
AUDUSD,20,0.0002,69,24,513,45,108,0.29,2.875,427.71375
AUDUSD,20,0.0002,60,26,536,54,104,0.34,2.307692308,420.5538462
AUDUSD,20,0.0002,77,17,442,34,128,0.21,4.529411765,420.42
AUDUSD,20,0.0002,36,13,506,100,238,0.3,2.769230769,420.3692308
AUDUSD,20,0.0002,63,24,516,52,115,0.31,2.625,419.895
AUDUSD,20,0.0002,42,11,478,80,262,0.23,3.818181818,419.7709091
AUDUSD,20,0.0002,56,18,498,60,159,0.27,3.111111111,418.32
AUDUSD,20,0.0002,41,13,491,83,224,0.27,3.153846154,418.1053846
AUDUSD,20,0.0002,45,37,674,75,73,0.51,1.216216216,418.0621622
AUDUSD,20,0.0002,58,18,480,57,157,0.27,3.222222222,417.6
AUDUSD,20,0.0002,55,17,478,60,166,0.27,3.235294118,417.5470588
AUDUSD,20,0.0002,44,14,490,77,207,0.27,3.142857143,415.8
AUDUSD,20,0.0002,39,17,533,93,182,0.34,2.294117647,415.74
AUDUSD,20,0.0002,40,17,535,92,185,0.33,2.352941176,415.4117647
AUDUSD,20,0.0002,70,17,458,42,146,0.22,4.117647059,414.8941176
AUDUSD,20,0.0002,46,37,666,74,74,0.5,1.243243243,414
AUDUSD,20,0.0002,57,18,483,59,160,0.27,3.166666667,412.965
AUDUSD,20,0.0002,46,17,504,76,176,0.3,2.705882353,409.1294118
AUDUSD,20,0.0002,55,29,551,58,91,0.39,1.896551724,407.55
AUDUSD,20,0.0002,51,19,504,68,156,0.3,2.684210526,405.8526316
AUDUSD,20,0.0002,64,31,530,48,82,0.37,2.064516129,404.8516129
AUDUSD,20,0.0002,56,19,490,61,154,0.28,2.947368421,404.3789474
AUDUSD,20,0.0002,59,59,708,50,38,0.57,1,403.56
AUDUSD,20,0.0002,44,36,660,78,77,0.5,1.222222222,403.3333333
AUDUSD,20,0.0002,61,60,708,48,37,0.56,1.016666667,403.088
AUDUSD,20,0.0002,67,14,420,42,171,0.2,4.785714286,402
AUDUSD,20,0.0002,62,30,524,52,90,0.37,2.066666667,400.6853333
AUDUSD,20,0.0002,40,11,459,86,271,0.24,3.636363636,400.5818182
AUDUSD,20,0.0002,45,36,639,75,76,0.5,1.25,399.375
AUDUSD,20,0.0002,66,27,495,48,99,0.33,2.444444444,399.3
AUDUSD,20,0.0002,78,29,477,34,75,0.31,2.689655172,397.7193103
AUDUSD,20,0.0002,63,14,420,46,177,0.21,4.5,396.9
AUDUSD,20,0.0002,51,18,483,67,163,0.29,2.833333333,396.865
AUDUSD,20,0.0002,46,36,632,74,77,0.49,1.277777778,395.7022222
AUDUSD,20,0.0002,69,14,422,40,167,0.19,4.928571429,395.1728571
AUDUSD,20,0.0002,63,63,693,45,34,0.57,1,395.01
AUDUSD,20,0.0002,53,19,485,64,153,0.29,2.789473684,392.3394737
AUDUSD,20,0.0002,57,17,450,58,168,0.26,3.352941176,392.2941176
AUDUSD,20,0.0002,57,31,547,58,89,0.39,1.838709677,392.2519355
